sample_id,predicted_class,entropy,normalized_entropy,key_norm,cross_level_response_mean,cross_level_response_variance,z1_magnitude,z1_d0,z1_d1,z1_d2,z1_d3,z1_d4,z1_d5,z1_d6,z2_magnitude,z2_d0,z2_d1,z2_d2,z2_d3,z2_d4,z2_d5,z2_d6,z3_magnitude,z3_d0,z3_d1,z3_d2,z3_d3,z3_d4,z3_d5,z3_d6,z4_magnitude,z4_d0,z4_d1,z4_d2,z4_d3,z4_d4,z4_d5,z4_d6,label,error
dermamnist_id_004808,5,0.3185087295073335,0.163681108124114,1.0,0.0473930161097087,0.0011221416715755223,0.07930540293455124,-0.017204565927386284,-0.04998932033777237,0.03309885412454605,-0.03504645824432373,-0.025393657386302948,-0.007698678411543369,0.02159910649061203,0.0805596113204956,-0.016861092299222946,-0.05080440640449524,0.03135882318019867,-0.03706654906272888,-0.02703499235212803,-0.007146035321056843,0.02202737331390381,0.02608976699411869,-0.0050912946462631226,-0.016560956835746765,0.00952843576669693,-0.011759854853153229,-0.010125571861863136,-0.0024404264986515045,0.006551424972712994,0.0036172831896692514,-0.0006616412429139018,-0.0022938873153179884,0.0013002664782106876,-0.001638692570850253,-0.0014428086578845978,-0.00034761024289764464,0.0008980610873550177,2,1
dermamnist_id_001432,5,0.3683079840948879,0.1892728625079074,1.0,0.04730856488458812,0.0011182089510795184,0.07914350926876068,-0.017574425786733627,-0.04971424490213394,0.03309549391269684,-0.03483763337135315,-0.02534540556371212,-0.007284274324774742,0.021883908659219742,0.080438531935215,-0.016891460865736008,-0.050706569105386734,0.03131943941116333,-0.03698725253343582,-0.026999156922101974,-0.007082346361130476,0.022040899842977524,0.026041222736239433,-0.0050847819074988365,-0.016529034823179245,0.009511214680969715,-0.01173657737672329,-0.010107437148690224,-0.002433196408674121,0.006541416980326176,0.0036109955981373787,-0.0006608881521970034,-0.0022897592280060053,0.0012980927713215351,-0.0016355812549591064,-0.0014404560206457973,-0.000346686749253422,0.0008967958856374025,3,1
dermamnist_id_001448,5,0.35660617282810053,0.1832593210951817,0.9999999403953552,0.0471244344371371,0.0011049509678418296,0.07819279283285141,-0.016827672719955444,-0.04932130128145218,0.03274349868297577,-0.03481253609061241,-0.024725381284952164,-0.007413888815790415,0.021165814250707626,0.08058718591928482,-0.016836607828736305,-0.05083050578832626,0.031376633793115616,-0.03712167963385582,-0.02702520601451397,-0.0071319821290671825,0.021985089406371117,0.026098834350705147,-0.005091255530714989,-0.01656712219119072,0.009532120078802109,-0.01176621112972498,-0.010128887370228767,-0.0024409331381320953,0.006549901328980923,0.0036189246457070112,-0.0006618059705942869,-0.0022949492558836937,0.0013008832465857267,-0.001639686175622046,-0.001443424029275775,-0.00034771772334352136,0.0008981027640402317,5,0
dermamnist_id_002282,5,0.33058932152055304,0.16988930433455277,1.0,0.047456449596211314,0.001126467541270384,0.07957728952169418,-0.01740504428744316,-0.050103526562452316,0.03324921429157257,-0.03510385379195213,-0.025422625243663788,-0.007595387753099203,0.021850749850273132,0.08055111020803452,-0.016881056129932404,-0.050790008157491684,0.03136197477579117,-0.03705326467752457,-0.0270211361348629,-0.007126355543732643,0.02205542102456093,0.02608111873269081,-0.005090945400297642,-0.016554979607462883,0.009525628760457039,-0.011755426414310932,-0.010121755301952362,-0.0024385456927120686,0.006551001220941544,0.003616279922425747,-0.0006616170285269618,-0.0022931850980967283,0.0012999637983739376,-0.0016381749883294106,-0.0014423481188714504,-0.00034737878013402224,0.0008980436832644045,5,0
dermamnist_id_007724,5,0.33705301763229056,0.17321098705195648,0.9999998807907104,0.047154371393844485,0.001107087904721925,0.07845946401357651,-0.016822729259729385,-0.04942105710506439,0.03293599188327789,-0.03499790281057358,-0.024685706943273544,-0.007491747848689556,0.021337728947401047,0.08045534789562225,-0.016806678846478462,-0.050735313445329666,0.03134547173976898,-0.03706996142864227,-0.026942452415823936,-0.00712465588003397,0.0219806469976902,0.026085563004016876,-0.005088808946311474,-0.016558131203055382,0.009528130292892456,-0.011760798282921314,-0.010121366009116173,-0.0024397349916398525,0.006549265701323748,0.003617110662162304,-0.0006614474696107209,-0.002293683122843504,0.0013003511121496558,-0.0016390158561989665,-0.0014424379914999008,-0.00034754551597870886,0.0008979383273981512,0,1
dermamnist_id_001702,5,0.3918437313267301,0.20136784399678456,0.9999999403953552,0.04734169295988977,0.0011201509261161069,0.07924308627843857,-0.017190689221024513,-0.049807943403720856,0.0332384891808033,-0.0351199246942997,-0.02529706433415413,-0.007718764711171389,0.02157287299633026,0.08046471327543259,-0.01683831587433815,-0.050723738968372345,0.03134679049253464,-0.0370386503636837,-0.026996128261089325,-0.007146216928958893,0.021995477378368378,0.026047399267554283,-0.0050827874802052975,-0.01653282716870308,0.009514285251498222,-0.011741874739527702,-0.01010897383093834,-0.0024371990002691746,0.006540135480463505,0.0036115730181336403,-0.0006605301750823855,-0.0022900288458913565,0.0012983889319002628,-0.0016362967435270548,-0.001440584659576416,-0.00034718215465545654,0.0008965636370703578,2,1
dermamnist_id_007011,5,0.3499578282385607,0.17984274783111429,0.9999999403953552,0.04732722631888464,0.0011175959392609178,0.07900021970272064,-0.017166387289762497,-0.04965569078922272,0.03313397616147995,-0.035108283162117004,-0.025043081492185593,-0.007457099389284849,0.021620484068989754,0.0805884525179863,-0.016866108402609825,-0.05080385506153107,0.03139292076230049,-0.037111226469278336,-0.027016382664442062,-0.007125289645045996,0.022036056965589523,0.02609999291598797,-0.00509329978376627,-0.016566412523388863,0.009533336386084557,-0.011766305193305016,-0.01012830063700676,-0.002440383192151785,0.0065538943745195866,0.0036202401388436556,-0.0006622017244808376,-0.002295553218573332,0.0013014920987188816,-0.0016403273912146688,-0.001443813438527286,-0.00034777240944094956,0.000898868078365922,5,0
dermamnist_id_003833,5,0.3715882515241597,0.19095858650233966,1.0,0.047182858688756824,0.001109971948532008,0.07863704115152359,-0.017401745542883873,-0.04940110072493553,0.032923147082328796,-0.034713245928287506,-0.025128580629825592,-0.00738079659640789,0.021578457206487656,0.08043226599693298,-0.016877010464668274,-0.050700023770332336,0.03132013604044914,-0.037006862461566925,-0.026993272826075554,-0.007102785632014275,0.022010881453752518,0.026049839332699776,-0.005085764452815056,-0.016534313559532166,0.009514532051980495,-0.01174184214323759,-0.010110229253768921,-0.002435143571346998,0.0065423110499978065,0.003612288273870945,-0.0006610405398532748,-0.00229053245857358,0.0012985838111490011,-0.0016364161856472492,-0.0014408589340746403,-0.00034690785105340183,0.000896948273293674,5,0
dermamnist_id_001723,5,0.3338356084761614,0.17155756581989645,0.9999998807907104,0.047695099376142025,0.0011403231307494403,0.08020633459091187,-0.017528560012578964,-0.050489991903305054,0.03348145633935928,-0.03533589094877243,-0.025738049298524857,-0.007699588313698769,0.022027328610420227,0.08081728965044022,-0.016933752223849297,-0.05095770210027695,0.03146084025502205,-0.03716336190700531,-0.02713501825928688,-0.007157695945352316,0.022125855088233948,0.026133593171834946,-0.00510083232074976,-0.016588233411312103,0.009544659405946732,-0.011778434738516808,-0.010143561288714409,-0.0024441215209662914,0.006563466973602772,0.003623180091381073,-0.0006628422997891903,-0.0022975460160523653,0.0013024485670030117,-0.0016411800170317292,-0.0014452901668846607,-0.00034815981052815914,0.0008996849064715207,5,0
dermamnist_id_007506,5,0.3836173832401562,0.19714033735133765,1.0,0.047027128748595715,0.0010994383371563205,0.07802268117666245,-0.017058346420526505,-0.04903431236743927,0.032787807285785675,-0.034698735922575,-0.0246070958673954,-0.007231401279568672,0.021338753402233124,0.08039562404155731,-0.016838794574141502,-0.05068271607160568,0.03132537752389908,-0.03702899441123009,-0.026933016255497932,-0.007090053521096706,0.021979350596666336,0.026074692606925964,-0.005089077167212963,-0.016550492495298386,0.009524447843432426,-0.011755084618926048,-0.010117560625076294,-0.0024370956234633923,0.006547560449689627,0.003615517169237137,-0.0006614832673221827,-0.0022925985977053642,0.001299806172028184,-0.0016381393652409315,-0.0014419122599065304,-0.00034716614754870534,0.000897643156349659,5,0
dermamnist_id_002179,5,0.31478510026202644,0.16176754122735118,1.0000001192092896,0.0474152450915426,0.0011227761147550308,0.07931871712207794,-0.01727980747818947,-0.049835484474897385,0.033239852637052536,-0.035223402082920074,-0.025167027488350868,-0.007355566136538982,0.0218227319419384,0.08060692995786667,-0.016879770904779434,-0.050813913345336914,0.03139737248420715,-0.037112388759851456,-0.02701435424387455,-0.007104516960680485,0.022070858627557755,0.02611256018280983,-0.0050962744280695915,-0.016574429348111153,0.009537683799862862,-0.011771345511078835,-0.010133052244782448,-0.00244030449539423,0.006558678578585386,0.003622773103415966,-0.0006627482362091541,-0.0022971832659095526,0.0013023721985518932,-0.0016413598787039518,-0.0014448279980570078,-0.0003478669677861035,0.0008996800752356648,5,0
dermamnist_id_005164,5,0.37844873385086714,0.19448417699789158,1.0,0.04719739523716271,0.0011102145905134094,0.07865554839372635,-0.01677578128874302,-0.04956299066543579,0.03303452581167221,-0.03507327288389206,-0.024811051785945892,-0.007674706168472767,0.02128085494041443,0.08044701814651489,-0.016793370246887207,-0.05073106288909912,0.03134553134441376,-0.0370657742023468,-0.026950156316161156,-0.007148190401494503,0.02196003496646881,0.026071984320878983,-0.005085546523332596,-0.016549475491046906,0.009523382410407066,-0.011754882521927357,-0.010116329416632652,-0.002439716598019004,0.006544924806803465,0.003615030087530613,-0.0006609539850614965,-0.0022923494689166546,0.0012996098957955837,-0.0016381333116441965,-0.00144164077937603,-0.00034750206395983696,0.0008973092772066593,2,1
dermamnist_id_003710,5,0.40997778322379047,0.2106869032071309,1.0,0.04702300205826759,0.001100663321425591,0.07822149991989136,-0.016748547554016113,-0.0492863729596138,0.03288609907031059,-0.034866489470005035,-0.024611741304397583,-0.007568661589175463,0.021183785051107407,0.08024024218320847,-0.01675894483923912,-0.050600674003362656,0.03127129003405571,-0.03696868568658829,-0.02687050960958004,-0.007121586240828037,0.02190634235739708,0.026022905483841896,-0.005076428409665823,-0.016518397256731987,0.009505851194262505,-0.011732526123523712,-0.010096784681081772,-0.002434727270156145,0.006532818078994751,0.0036073606461286545,-0.0006596575258299708,-0.0022875098511576653,0.0012968794908374548,-0.0016345683252438903,-0.0014386042021214962,-0.0003466967027634382,0.0008953830110840499,5,0
dermamnist_id_005937,5,0.36261751458629976,0.18634853966013834,1.0,0.04719258408294991,0.0011097620426032992,0.07856379449367523,-0.017058489844202995,-0.049498431384563446,0.03286665678024292,-0.03476153314113617,-0.025096368044614792,-0.007633522152900696,0.021319078281521797,0.08051176369190216,-0.016848469153046608,-0.05077195167541504,0.03134695440530777,-0.037052735686302185,-0.027022799476981163,-0.00714699923992157,0.021991683170199394,0.02607913687825203,-0.0050888871774077415,-0.01655403897166252,0.00952487625181675,-0.011755533516407013,-0.010122034698724747,-0.0024399771355092525,0.006547019816935062,0.0036156412679702044,-0.0006613199366256595,-0.002292792545631528,0.0012997197918593884,-0.0016379959415644407,-0.0014422605745494366,-0.0003475263947620988,0.0008974561933428049,3,1
dermamnist_id_007803,5,0.39761145958364646,0.20433186998725306,1.0,0.04720031644683331,0.0011118522006825374,0.07877762615680695,-0.01737935282289982,-0.04951293393969536,0.03295930102467537,-0.034719694405794144,-0.025289149954915047,-0.0075305914506316185,0.021548036485910416,0.0803905725479126,-0.016862036660313606,-0.05067744851112366,0.03130105882883072,-0.03697598725557327,-0.027000170201063156,-0.00711956899613142,0.02198714390397072,0.02602524496614933,-0.0050804223865270615,-0.01651884615421295,0.009505383670330048,-0.011730214580893517,-0.010101936757564545,-0.002434023190289736,0.006535022985190153,0.0036078221164643764,-0.0006601554341614246,-0.002287730108946562,0.001296956092119217,-0.0016342885792255402,-0.0014392666053026915,-0.00034663992119021714,0.0008956697420217097,5,0
dermamnist_id_002827,5,0.4018947463982064,0.2065330439811496,1.0,0.04715249693254009,0.001106350884518326,0.07836475223302841,-0.017019018530845642,-0.049314722418785095,0.032912567257881165,-0.034826867282390594,-0.024746935814619064,-0.007432904094457626,0.02134568803012371,0.08051756769418716,-0.016848601400852203,-0.05076760798692703,0.031371258199214935,-0.0370820015668869,-0.02697688341140747,-0.00712449848651886,0.02200254052877426,0.02610783651471138,-0.005094723775982857,-0.016571909189224243,0.009536515921354294,-0.011769836768507957,-0.010130545124411583,-0.0024414914660155773,0.006555281579494476,0.0036198312882333994,-0.0006621733773499727,-0.002295389771461487,0.0013013426214456558,-0.001640064874663949,-0.0014436452183872461,-0.00034772136132232845,0.000898645375855267,5,0
dermamnist_id_002175,5,0.3250573135709175,0.16704641461925876,0.9999999403953552,0.047356890863738954,0.0011218547077232288,0.07947028428316116,-0.017417581751942635,-0.049892015755176544,0.03329088166356087,-0.03514435142278671,-0.025389086455106735,-0.007489447016268969,0.021882284432649612,0.08032721281051636,-0.016840152442455292,-0.05063130706548691,0.03129125386476517,-0.036960259079933167,-0.026935696601867676,-0.007094894535839558,0.022006100043654442,0.02602131851017475,-0.005079537630081177,-0.01651616394519806,0.009504539892077446,-0.011729103513062,-0.010097915306687355,-0.0024323659017682076,0.00653691403567791,0.0036087478511035442,-0.0006602512439712882,-0.002288258634507656,0.0012973467819392681,-0.0016348629724234343,-0.0014393249293789268,-0.00034658703953027725,0.0008962907595559955,5,0
dermamnist_id_004471,5,0.35076490377438313,0.1802575026111406,0.9999999403953552,0.0473311513196677,0.0011187973529918449,0.07918769866228104,-0.01707511954009533,-0.04977498948574066,0.03324011713266373,-0.035251349210739136,-0.02507685124874115,-0.007603995967656374,0.021618282422423363,0.08045407384634018,-0.01682339608669281,-0.05071842297911644,0.031349245458841324,-0.03705614060163498,-0.026953985914587975,-0.007128983270376921,0.02200455218553543,0.026067636907100677,-0.005086285527795553,-0.016545869410037994,0.009521856904029846,-0.011752109974622726,-0.01011473499238491,-0.002438155235722661,0.006546397693455219,0.0036151958629488945,-0.0006611504359170794,-0.002292331773787737,0.0012997116427868605,-0.0016381246969103813,-0.0014417393831536174,-0.00034739606780931354,0.0008976282551884651,5,0
dermamnist_id_006882,5,0.366631969406128,0.18841156133756634,0.9999998211860657,0.04714156949194148,0.0011060710437257712,0.07833439111709595,-0.01672355830669403,-0.04936988279223442,0.03287960961461067,-0.034981030970811844,-0.024642372503876686,-0.007618109695613384,0.021194130182266235,0.08051882684230804,-0.016807429492473602,-0.050777412950992584,0.03136661648750305,-0.03710848093032837,-0.026971671730279922,-0.007151050493121147,0.02197575569152832,0.02609492838382721,-0.005089934449642897,-0.016564082354307175,0.009531411342322826,-0.011765601113438606,-0.010125424712896347,-0.0024417447857558727,0.006550230085849762,0.003618131624534726,-0.0006615507882088423,-0.0022943317890167236,0.0013006955850869417,-0.0016395668499171734,-0.0014428810682147741,-0.0003477762802504003,0.0008980121929198503,5,0
dermamnist_id_000521,5,0.4055169191917253,0.20839447257551577,0.9999998807907104,0.046904923976399004,0.001095179680200341,0.07794558256864548,-0.016486749053001404,-0.04909723997116089,0.0327753871679306,-0.034919463098049164,-0.024534599855542183,-0.007816391065716743,0.020893162116408348,0.08011691272258759,-0.016701005399227142,-0.05051878094673157,0.03121824935078621,-0.036940596997737885,-0.026839876547455788,-0.007149378769099712,0.02183963917195797,0.025958016514778137,-0.005061887204647064,-0.016476763412356377,0.009481815621256828,-0.011705044656991959,-0.010072408244013786,-0.002430905820801854,0.006514335982501507,0.003599184099584818,-0.0006578643806278706,-0.002282210858538747,0.0012939514126628637,-0.0016312027582898736,-0.0014353489968925714,-0.0003462281310930848,0.000893096555955708,5,0
dermamnist_id_002294,5,0.34756032608382204,0.1786106754479662,1.0,0.04721335257636383,0.0011104472940374182,0.07864232361316681,-0.01729249767959118,-0.04945418983697891,0.032963354140520096,-0.034802284091711044,-0.024904891848564148,-0.00720386765897274,0.021678011864423752,0.08049497753381729,-0.01687720976769924,-0.05074889957904816,0.03135298192501068,-0.03704752400517464,-0.02697587013244629,-0.007082849740982056,0.02203991264104843,0.02609664388000965,-0.005094355903565884,-0.016564693301916122,0.009531929157674313,-0.0117633156478405,-0.010126728564500809,-0.0024382213596254587,0.006554732099175453,0.0036194652784615755,-0.0006623382214456797,-0.0022951741702854633,0.0013011698611080647,-0.0016396744176745415,-0.001443518209271133,-0.0003474487748462707,0.0008988725021481514,5,0
dermamnist_id_007346,5,0.34607538343329297,0.17784756588134515,1.0,0.04742223571520299,0.001123206360848156,0.07937949150800705,-0.01734776608645916,-0.04987208545207977,0.03328324854373932,-0.035200588405132294,-0.02514810860157013,-0.007423724047839642,0.02187550999224186,0.08057374507188797,-0.016883544623851776,-0.05079013854265213,0.03139059990644455,-0.03709142655134201,-0.026992594823241234,-0.007109280675649643,0.0220714770257473,0.0261142086237669,-0.005097394809126854,-0.016575340181589127,0.009538650512695312,-0.011771890334784985,-0.010132510215044022,-0.0024406956508755684,0.006560375448316336,0.00362149765715003,-0.0006625789683312178,-0.002296378370374441,0.001301945885643363,-0.0016407702350988984,-0.0014441978419199586,-0.00034774799132719636,0.0008994743111543357,5,0
dermamnist_id_002841,5,0.3515299210154046,0.18065064370318581,0.9999998807907104,0.047314776631537825,0.0011172554693213953,0.07906929403543472,-0.017215892672538757,-0.04974512383341789,0.03311716765165329,-0.03505517914891243,-0.025061987340450287,-0.007528902031481266,0.02169305458664894,0.08048811554908752,-0.01685500703752041,-0.05074450746178627,0.031348712742328644,-0.03705359995365143,-0.02696947008371353,-0.0071191745810210705,0.0220339298248291,0.026084477081894875,-0.005091050174087286,-0.01655680127441883,0.009527286514639854,-0.011758544482290745,-0.010121559724211693,-0.0024388297460973263,0.006551872938871384,0.0036172198597341776,-0.0006617226172238588,-0.0022937022149562836,0.001300359726883471,-0.0016388646326959133,-0.0014425459085032344,-0.00034745270386338234,0.0008982528233900666,5,0
dermamnist_id_003365,5,0.36728879340663867,0.18874910210265744,1.0000001192092896,0.04733524518087506,0.0011183223898939768,0.07911547273397446,-0.017136631533503532,-0.04974033311009407,0.033220820128917694,-0.035181015729904175,-0.024999912828207016,-0.007498172111809254,0.021655218675732613,0.08051478862762451,-0.016847211867570877,-0.050757408142089844,0.031373508274555206,-0.037080615758895874,-0.02697007544338703,-0.007121351547539234,0.02202546037733555,0.026092322543263435,-0.005091833416372538,-0.016561616212129593,0.009530982002615929,-0.011763019487261772,-0.010123822838068008,-0.0024396884255111217,0.006553107872605324,0.003618396818637848,-0.0006618513725697994,-0.002294412348419428,0.0013008550740778446,-0.0016395184211432934,-0.0014429355505853891,-0.00034757363027893007,0.0008985013701021671,5,0
dermamnist_id_003712,5,0.3207599484725749,0.1648380058186629,1.0000001192092896,0.047321771271526814,0.0011188594521889346,0.07918529212474823,-0.01731458120048046,-0.04993271082639694,0.032985515892505646,-0.034865811467170715,-0.02543804422020912,-0.007555375806987286,0.021665479987859726,0.08044277131557465,-0.0168550256639719,-0.05073448643088341,0.03130204975605011,-0.03699314594268799,-0.027007874101400375,-0.007114829029887915,0.022013681009411812,0.026046890765428543,-0.00508384732529521,-0.016533954069018364,0.009512223303318024,-0.011739244684576988,-0.010110009461641312,-0.0024354252964258194,0.00654121907427907,0.003612130880355835,-0.0006608448456972837,-0.0022906558588147163,0.0012983769411221147,-0.001636151922866702,-0.0014408715069293976,-0.0003470036026556045,0.0008968674810603261,5,0
