sample_id,predicted_class,entropy,normalized_entropy,key_norm,cross_level_response_mean,cross_level_response_variance,z1_magnitude,z1_d0,z1_d1,z1_d2,z1_d3,z1_d4,z1_d5,z1_d6,z2_magnitude,z2_d0,z2_d1,z2_d2,z2_d3,z2_d4,z2_d5,z2_d6,z3_magnitude,z3_d0,z3_d1,z3_d2,z3_d3,z3_d4,z3_d5,z3_d6,z4_magnitude,z4_d0,z4_d1,z4_d2,z4_d3,z4_d4,z4_d5,z4_d6,label,error
dermamnist_id_004808,5,0.22854536224373698,0.11744908281335065,1.0,0.05143616767600179,0.0013529263698492916,0.08708100765943527,-0.01563168503344059,-0.04905812442302704,0.037897951900959015,-0.044430557638406754,-0.03280436247587204,-0.011104889214038849,0.017952116206288338,0.08742398768663406,-0.01714121177792549,-0.04975270479917526,0.03892785310745239,-0.04290621727705002,-0.03288639336824417,-0.009814338758587837,0.01842941902577877,0.027460629120469093,-0.005331341177225113,-0.015023423358798027,0.011891927570104599,-0.013884365558624268,-0.011014239862561226,-0.0022955741733312607,0.006259638350456953,0.0037790462374687195,-0.0007161324028857052,-0.0020551439374685287,0.0016177319921553135,-0.0019251495832577348,-0.0015265669208019972,-0.0003044480108655989,0.0008935183868743479,2,1
dermamnist_id_001432,5,0.24631199874534013,0.12657932786101042,1.0,0.051612570183351636,0.0013684409441074709,0.08800747990608215,-0.015981581062078476,-0.04948892444372177,0.03835219144821167,-0.044870033860206604,-0.03330538794398308,-0.01109915692359209,0.01800280064344406,0.08729130029678345,-0.01714329794049263,-0.04965993016958237,0.03888010233640671,-0.04283592104911804,-0.032859742641448975,-0.009783248417079449,0.018377050757408142,0.027384597808122635,-0.005317951552569866,-0.014981000684201717,0.01185951940715313,-0.013845756649971008,-0.010984612628817558,-0.0022884656209498644,0.006241253577172756,0.0037669027224183083,-0.0007140064262785017,-0.0020484989508986473,0.0016125984257087111,-0.0019188631558790803,-0.001521773636341095,-0.00030345324194058776,0.0008905129507184029,3,1
dermamnist_id_001448,5,0.26135758191514147,0.13431122811195753,1.0,0.05087172309868038,0.0013137819617830763,0.08496975153684616,-0.014771610498428345,-0.047812968492507935,0.036475349217653275,-0.043367959558963776,-0.03249882906675339,-0.011297069489955902,0.01790388487279415,0.08728897571563721,-0.017047394067049026,-0.049672357738018036,0.03878672793507576,-0.042849116027355194,-0.03290741145610809,-0.009850912727415562,0.018466554582118988,0.02744695171713829,-0.0053252167999744415,-0.015015820041298866,0.011881571263074875,-0.013877449557185173,-0.011013321578502655,-0.002297154627740383,0.0062591442838311195,0.0037812134250998497,-0.0007161330431699753,-0.002056267810985446,0.0016182493418455124,-0.0019262486603111029,-0.0015279166400432587,-0.000304844812490046,0.0008943527936935425,5,0
dermamnist_id_002282,5,0.24136494855186333,0.12403704696696273,1.0,0.05163486924720928,0.0013702797109369624,0.08818647265434265,-0.015932492911815643,-0.04955275356769562,0.03840263932943344,-0.045156292617321014,-0.03323963284492493,-0.011149788275361061,0.0180136039853096,0.08720742911100388,-0.017113715410232544,-0.04961680248379707,0.03884221985936165,-0.04281798377633095,-0.03279871493577957,-0.009785126894712448,0.018352853134274483,0.027378393337130547,-0.005316171795129776,-0.014978013001382351,0.011857232078909874,-0.01384357362985611,-0.010980302467942238,-0.0022885948419570923,0.006239443086087704,0.0037671818863600492,-0.0007139527006074786,-0.002048654481768608,0.001612755237147212,-0.00191918620839715,-0.0015216865576803684,-0.0003035000408999622,0.0008905325084924698,5,0
dermamnist_id_007724,5,0.2476602175798774,0.1272721752852308,1.0000001192092896,0.05055643746163696,0.0012955525853289072,0.08416415005922318,-0.01452401652932167,-0.047418028116226196,0.03604965656995773,-0.04291015863418579,-0.03221743553876877,-0.011243395507335663,0.017859211191534996,0.0869520828127861,-0.016966156661510468,-0.04948814958333969,0.03862183913588524,-0.042682088911533356,-0.03278452530503273,-0.009816248901188374,0.018415916711091995,0.027341486886143684,-0.0053039491176605225,-0.014958471059799194,0.011835070326924324,-0.013824064284563065,-0.01097134780138731,-0.002288597635924816,0.006235970184206963,0.0037680300883948803,-0.0007135637570172548,-0.0020491110626608133,0.001612525200471282,-0.0019195020431652665,-0.0015226741088554263,-0.00030380161479115486,0.000891326810233295,0,1
dermamnist_id_001702,5,0.2543208894944099,0.1306950835411778,0.9999999403953552,0.051498707151040435,0.0013562244570705494,0.08716102689504623,-0.015453043393790722,-0.04895194247364998,0.037738509476184845,-0.044650036841630936,-0.033034492284059525,-0.01125890202820301,0.01805807650089264,0.08755682408809662,-0.017140306532382965,-0.04981028288602829,0.03895755857229233,-0.04299748316407204,-0.032965049147605896,-0.009846888482570648,0.018471933901309967,0.027491725981235504,-0.005336015950888395,-0.015039615333080292,0.01190401054918766,-0.013901229947805405,-0.01102807093411684,-0.0022992445155978203,0.006267169490456581,0.0037852516397833824,-0.0007171158213168383,-0.0020583844743669033,0.0016202405095100403,-0.0019285082817077637,-0.0015292082680389285,-0.0003050590166822076,0.0008950227638706565,2,1
dermamnist_id_007011,5,0.23629051787449804,0.12142930545339449,1.0000001192092896,0.05123790155630559,0.0013387393698837628,0.08626536279916763,-0.01515457034111023,-0.048500724136829376,0.03705240786075592,-0.04399365931749344,-0.03312645107507706,-0.0113687040284276,0.01802217587828636,0.08744188398122787,-0.01709836907684803,-0.049754709005355835,0.03886064141988754,-0.04291539639234543,-0.032983072102069855,-0.009860876016318798,0.01847153715789318,0.027461664751172066,-0.005329132080078125,-0.015023759566247463,0.011888621374964714,-0.013884292915463448,-0.011019706726074219,-0.0022983457893133163,0.00626105722039938,0.0037826946936547756,-0.000716554990503937,-0.0020570862106978893,0.0016189760062843561,-0.0019268742762506008,-0.0015286211855709553,-0.0003049896622542292,0.0008944809669628739,5,0
dermamnist_id_003833,5,0.2534678814098534,0.1302567241004962,1.0,0.051444919779896736,0.0013548846644977127,0.08720523864030838,-0.01570458710193634,-0.049120478332042694,0.03803730010986328,-0.04433410242199898,-0.03297822177410126,-0.01106120366603136,0.017973188310861588,0.08737746626138687,-0.017140015959739685,-0.04971940815448761,0.03891989588737488,-0.04286143183708191,-0.03289352357387543,-0.009796666912734509,0.018417447805404663,0.027423394843935966,-0.00532445777207613,-0.01500250119715929,0.01187621895223856,-0.01386469416320324,-0.011000650934875011,-0.0022918928880244493,0.006251100450754166,0.0037735793739557266,-0.0007151564350351691,-0.002052130876109004,0.0016154299955815077,-0.001922232797369361,-0.0015245013637468219,-0.0003040482406504452,0.0008922270499169827,5,0
dermamnist_id_001723,5,0.26631026456569434,0.13685640351636008,0.9999999403953552,0.05170826014364138,0.0013731499038987633,0.08817620575428009,-0.0158232431858778,-0.04948674514889717,0.0383475236594677,-0.04522797465324402,-0.03328374773263931,-0.011210116557776928,0.018059730529785156,0.087436243891716,-0.017143892124295235,-0.04973740875720978,0.038932815194129944,-0.04294249042868614,-0.03289677947759628,-0.009816715493798256,0.01841159537434578,0.027444010600447655,-0.005328124854713678,-0.015013465657830238,0.01188497431576252,-0.013877330347895622,-0.011007340624928474,-0.0022944360971450806,0.006254738196730614,0.0037765803281217813,-0.0007156319916248322,-0.002053693402558565,0.0016167063731700182,-0.001924092066474259,-0.0015255246544256806,-0.0003042974276468158,0.0008927944581955671,5,0
dermamnist_id_007506,5,0.24861420575093296,0.1277624282249766,0.9999999403953552,0.05091407406143844,0.001316048070465948,0.08512280881404877,-0.01483930554240942,-0.04798615351319313,0.03655657917261124,-0.043276600539684296,-0.032655078917741776,-0.011267619207501411,0.017901284620165825,0.08728434145450592,-0.017053833231329918,-0.049684301018714905,0.03878984600305557,-0.04281918704509735,-0.032915301620960236,-0.009847563691437244,0.018457166850566864,0.027466461062431335,-0.005329339765012264,-0.015027265064418316,0.011890387162566185,-0.01388595812022686,-0.011021453887224197,-0.00229856395162642,0.006263304967433214,0.003782684914767742,-0.0007164928829297423,-0.0020571881905198097,0.0016189106972888112,-0.0019267997704446316,-0.0015285584377124906,-0.0003049268270842731,0.0008946615271270275,5,0
dermamnist_id_002179,5,0.2235236958499375,0.11486845677764321,1.0,0.051291217387188226,0.001343791079987896,0.08658923953771591,-0.015197275206446648,-0.04866345226764679,0.03715839982032776,-0.04414422810077667,-0.033339425921440125,-0.01140412874519825,0.018099086359143257,0.08737463504076004,-0.017082052305340767,-0.049714669585227966,0.038825664669275284,-0.0428805910050869,-0.032970067113637924,-0.009854722768068314,0.01845708116889,0.027423059567809105,-0.005321516655385494,-0.015002615749835968,0.01187171135097742,-0.013864541426301003,-0.01100483164191246,-0.0022953329607844353,0.00625214260071516,0.003777935402467847,-0.000715634785592556,-0.0020544985309243202,0.0016169387381523848,-0.001924389973282814,-0.0015267961425706744,-0.00030464454903267324,0.0008933177450671792,5,0
dermamnist_id_005164,5,0.25918095839460914,0.13319266489279297,1.0,0.05097612796816975,0.0013225381841234318,0.08547557145357132,-0.014868605881929398,-0.048018716275691986,0.036747582256793976,-0.04381980001926422,-0.03254082798957825,-0.011294533498585224,0.0179490614682436,0.08725450932979584,-0.01704075187444687,-0.049639515578746796,0.03877723217010498,-0.042859818786382675,-0.032878510653972626,-0.00983845442533493,0.01845131814479828,0.027399707585573196,-0.005316101014614105,-0.014989424496889114,0.011861613020300865,-0.013854783959686756,-0.010993337258696556,-0.0022930572740733624,0.006247861310839653,0.0037747235037386417,-0.0007148883887566626,-0.00205264613032341,0.0016155412886291742,-0.0019231261685490608,-0.0015251844888553023,-0.00030433485517278314,0.0008927041199058294,2,1
dermamnist_id_003710,5,0.2655353939444359,0.13645819878854437,1.0,0.05091228144010529,0.0013193552146467586,0.08546864986419678,-0.014837127178907394,-0.04803089052438736,0.036785997450351715,-0.043901894241571426,-0.032400939613580704,-0.011274200864136219,0.017896046862006187,0.08705167472362518,-0.01699664443731308,-0.049530990421772,0.038693685084581375,-0.042770810425281525,-0.032776348292827606,-0.00981982797384262,0.01839911751449108,0.0273601021617651,-0.0053081996738910675,-0.014968263916671276,0.011844972148537636,-0.013835391029715538,-0.010975759476423264,-0.0022899173200130463,0.006238337140530348,0.003768699010834098,-0.0007137125357985497,-0.0020494055934250355,0.0016129902796819806,-0.0019201876129955053,-0.0015225503593683243,-0.0003038221038877964,0.0008912457269616425,5,0
dermamnist_id_005937,5,0.28574953861153374,0.14684621422538827,1.0,0.05051435244968161,0.0012909409634517387,0.0838017538189888,-0.014685364440083504,-0.04739502817392349,0.036206841468811035,-0.04247252270579338,-0.03181389346718788,-0.01097865216434002,0.017699718475341797,0.08707822114229202,-0.01702507585287094,-0.049578286707401276,0.03872425854206085,-0.04270481318235397,-0.032799944281578064,-0.00979873351752758,0.018429208546876907,0.027403883635997772,-0.005317839793860912,-0.014993257820606232,0.011864129453897476,-0.013854015618562698,-0.010995020158588886,-0.002291883807629347,0.006249893456697464,0.0037735512014478445,-0.0007148239528760314,-0.002052218420431018,0.0016150760930031538,-0.0019221821567043662,-0.0015247003175318241,-0.0003040761221200228,0.0008925729198381305,3,1
dermamnist_id_007803,5,0.2631522409864513,0.13523350043382248,1.0,0.05108975974144414,0.0013331262235109064,0.08635232597589493,-0.015612348914146423,-0.048643019050359726,0.03759555518627167,-0.04400612413883209,-0.032572533935308456,-0.010961530730128288,0.017769215628504753,0.08692371845245361,-0.017059631645679474,-0.04946420341730118,0.03871030732989311,-0.04265265911817551,-0.03270401060581207,-0.009748639538884163,0.018321290612220764,0.027323385700583458,-0.005305442027747631,-0.014948002994060516,0.011832533404231071,-0.013814834877848625,-0.010959472507238388,-0.002283293753862381,0.00622855219990015,0.0037596088368445635,-0.0007125436095520854,-0.002044549910351634,0.0016093740705400705,-0.0019152711611241102,-0.001518704229965806,-0.00030280061764642596,0.0008889632299542427,5,0
dermamnist_id_002827,5,0.24101862971156757,0.12385907428900332,1.0,0.050830340187530965,0.001310423213612002,0.08473644405603409,-0.014637596905231476,-0.04779331386089325,0.03645871579647064,-0.04310858994722366,-0.03234681859612465,-0.01123322919011116,0.017936386168003082,0.08733658492565155,-0.017045220360159874,-0.04971342533826828,0.03881913423538208,-0.042854227125644684,-0.03291676938533783,-0.009846570901572704,0.018488820642232895,0.027465062215924263,-0.005328168161213398,-0.015026286244392395,0.011889871209859848,-0.013885922729969025,-0.011020198464393616,-0.0022982831578701735,0.006263883784413338,0.003783269552513957,-0.0007164899725466967,-0.0020574035588651896,0.0016191579634323716,-0.001927216537296772,-0.001528773340396583,-0.0003050046507269144,0.0008949016919359565,5,0
dermamnist_id_002175,5,0.21196958971680607,0.1089308207882628,1.0,0.051133989763911813,0.001333636643680307,0.08611424267292023,-0.015308422967791557,-0.04853213205933571,0.0370953306555748,-0.04363980144262314,-0.033108778297901154,-0.011249181814491749,0.01796429045498371,0.087251216173172,-0.01708899438381195,-0.04965586960315704,0.038794368505477905,-0.042784251272678375,-0.032917916774749756,-0.009823154658079147,0.018424365669488907,0.027397291734814644,-0.0053180428221821785,-0.014988783746957779,0.01186138205230236,-0.013850192539393902,-0.010994412004947662,-0.0022919331677258015,0.006246286444365978,0.003773208474740386,-0.0007149458979256451,-0.002052007243037224,0.0016149893635883927,-0.0019217559602111578,-0.0015249004354700446,-0.00030415761284530163,0.0008922170964069664,5,0
dermamnist_id_004471,5,0.22743796276499523,0.11687999205688414,1.0,0.05145330115919933,0.0013533054986892214,0.08701517432928085,-0.015329556539654732,-0.04884735122323036,0.037521835416555405,-0.044541869312524796,-0.03321792930364609,-0.011358674615621567,0.018062805756926537,0.08753126114606857,-0.017123106867074966,-0.04979375749826431,0.03892432898283005,-0.04298048093914986,-0.03298860043287277,-0.009858738631010056,0.018472563475370407,0.02748292312026024,-0.005333649925887585,-0.015034841373562813,0.01189911924302578,-0.013896230608224869,-0.011026429012417793,-0.0022994799073785543,0.006265201605856419,0.003783846041187644,-0.0007168091833591461,-0.0020576242823153734,0.001619586255401373,-0.0019276509992778301,-0.0015288784634321928,-0.0003050379455089569,0.0008946744492277503,5,0
dermamnist_id_006882,5,0.22966604080406314,0.11802499766783157,0.9999999403953552,0.051041163387708366,0.0013250763223516706,0.0855318158864975,-0.014867320656776428,-0.04813823103904724,0.03681063652038574,-0.04371459037065506,-0.03256920725107193,-0.011290321126580238,0.017976436764001846,0.08739034831523895,-0.017066776752471924,-0.049731507897377014,0.038845404982566833,-0.04290623962879181,-0.032925792038440704,-0.009853187948465347,0.018478956073522568,0.027459649369120598,-0.005327729508280754,-0.015022935345768929,0.011888023465871811,-0.013884177431464195,-0.011017080396413803,-0.0022980517242103815,0.0062615047208964825,0.0037828399799764156,-0.0007164498674683273,-0.002057129517197609,0.0016190505120903254,-0.001927131786942482,-0.0015284798573702574,-0.00030498375417664647,0.000894633587449789,5,0
dermamnist_id_000521,5,0.28056230059490755,0.14418050120716672,1.0,0.05034408881329,0.001283954794915572,0.08369193971157074,-0.014579550363123417,-0.04720785468816757,0.03595488518476486,-0.04260403662919998,-0.03195018321275711,-0.011082073673605919,0.017655353993177414,0.0866759866476059,-0.01693340390920639,-0.04933547601103783,0.03851889818906784,-0.04253023862838745,-0.03267478942871094,-0.009770747274160385,0.018340149894356728,0.02725367248058319,-0.005288044922053814,-0.01491039153188467,0.011797992512583733,-0.013778826221823692,-0.010936276987195015,-0.002280427375808358,0.006215166766196489,0.003754756413400173,-0.0007111806771717966,-0.002041938714683056,0.0016069792909547687,-0.0019125975668430328,-0.0015173130668699741,-0.0003027050115633756,0.0008880445966497064,5,0
dermamnist_id_002294,5,0.2565516928687832,0.1318414896974211,0.9999999403953552,0.05150627263356,0.0013583602470582312,0.08741670846939087,-0.015426427125930786,-0.049153849482536316,0.03797264024615288,-0.044724997133016586,-0.03305159509181976,-0.011231400072574615,0.018077775835990906,0.08738236129283905,-0.017097389325499535,-0.0497245192527771,0.03890031576156616,-0.04289976507425308,-0.03288154676556587,-0.009824883192777634,0.01842498779296875,0.027448028326034546,-0.005327118560671806,-0.015016688033938408,0.011886374093592167,-0.013878369703888893,-0.011009298264980316,-0.0022957795299589634,0.006256588734686375,0.003777992445975542,-0.0007157224463298917,-0.002054522279649973,0.00161728635430336,-0.001924692653119564,-0.0015261860098689795,-0.00030452522332780063,0.0008932354976423085,5,0
dermamnist_id_007346,5,0.22868773183871635,0.11752224631221439,1.0,0.051726450270507485,0.0013721488357630526,0.08794020116329193,-0.015595052391290665,-0.049365609884262085,0.038017574697732925,-0.04501070827245712,-0.03351316228508949,-0.011378751136362553,0.01814945414662361,0.08767423033714294,-0.017163442447781563,-0.049876876175403595,0.03900352865457535,-0.043047674000263214,-0.03303186222910881,-0.00986514613032341,0.01848462224006653,0.02750471979379654,-0.005338576622307301,-0.015046963468194008,0.011909566819667816,-0.013906962238252163,-0.011034428142011166,-0.0023010065779089928,0.006269254721701145,0.003786649787798524,-0.0007174283964559436,-0.002059201244264841,0.0016209104796871543,-0.0019289716146886349,-0.0015299676451832056,-0.00030526326736435294,0.0008952284115366638,5,0
dermamnist_id_002841,5,0.21174737406557756,0.10881662453344786,1.0,0.051662480807863176,0.0013688581275904071,0.08785215765237808,-0.015714650973677635,-0.04937482625246048,0.0380823016166687,-0.0448719784617424,-0.03339089825749397,-0.011279541067779064,0.01808980107307434,0.08754801005125046,-0.017158228904008865,-0.049810174852609634,0.03896387666463852,-0.042971737682819366,-0.032973580062389374,-0.00983886793255806,0.018449410796165466,0.027468672022223473,-0.00533251091837883,-0.015027296729385853,0.01189471036195755,-0.01388838142156601,-0.01101933978497982,-0.0022971369326114655,0.006260881666094065,0.003781083505600691,-0.0007164815906435251,-0.0020562084391713142,0.001618589973077178,-0.0019260896369814873,-0.0015276351477950811,-0.00030475511448457837,0.000893898424692452,5,0
dermamnist_id_003365,5,0.24344610925586832,0.12510655200295595,1.0,0.05161293171113357,0.0013672044926049502,0.08788268268108368,-0.015518592670559883,-0.04930102825164795,0.03799426183104515,-0.04511613771319389,-0.033392179757356644,-0.011371327564120293,0.018126577138900757,0.08737969398498535,-0.017095591872930527,-0.04970821738243103,0.03887174278497696,-0.04292108118534088,-0.03290547430515289,-0.009837627410888672,0.018419107422232628,0.027414832264184952,-0.00532061280682683,-0.014997946098446846,0.011870874091982841,-0.013862302526831627,-0.010997243225574493,-0.0022938568145036697,0.006248480174690485,0.0037745179142802954,-0.0007150438032113016,-0.002052594441920519,0.0016157511854544282,-0.001922941766679287,-0.0015249126590788364,-0.00030431454069912434,0.0008923180866986513,5,0
dermamnist_id_003712,5,0.23385554673221637,0.12017797781965776,1.0,0.051516277191694826,0.0013618148813238644,0.08772390335798264,-0.015919510275125504,-0.049400411546230316,0.038328006863594055,-0.04471106082201004,-0.0330137237906456,-0.011027941480278969,0.01794477552175522,0.08720049262046814,-0.01712307333946228,-0.04962201416492462,0.038854725658893585,-0.042785465717315674,-0.032796867191791534,-0.009771258570253849,0.018357116729021072,0.027374712750315666,-0.0053159440867602825,-0.014976240694522858,0.01185615360736847,-0.013840503990650177,-0.010979198850691319,-0.002287550363689661,0.0062389313243329525,0.003766000038012862,-0.0007138225482776761,-0.002048073336482048,0.0016122967936098576,-0.0019183749100193381,-0.0015212721191346645,-0.00030337279895320535,0.0008903044508770108,5,0
dermamnist_id_004584,5,0.256512357504375,0.1318212753188552,0.9999999403953552,0.05141465464839712,0.0013500444292515786,0.08687426894903183,-0.015347408130764961,-0.04886686056852341,0.03754183650016785,-0.044269222766160965,-0.03318826109170914,-0.01130576804280281,0.018033035099506378,0.08750118315219879,-0.017124077305197716,-0.04979296401143074,0.03892466425895691,-0.04293448477983475,-0.032975710928440094,-0.00985407829284668,0.01846305839717388,0.027497608214616776,-0.005336935631930828,-0.015043685212731361,0.011906126514077187,-0.013902140781283379,-0.011032299138605595,-0.002300543710589409,0.006268463563174009,0.0037855582777410746,-0.0007171898614615202,-0.002058675978332758,0.0016203847480937839,-0.001928307581692934,-0.0015295895282179117,-0.00030516114202328026,0.0008950749761424959,5,0
